tau,xi,w
  1.2840000000000000E+01,  2.5000000000000000E+00, -4.8096626339076763E-02
  1.2840000000000000E+01,  2.5500000000000003E+00, -4.6357223708149278E-02
  1.2840000000000000E+01,  2.6000000000000001E+00, -4.4544508594504963E-02
  1.2840000000000000E+01,  2.6500000000000004E+00, -4.2631321674782542E-02
  1.2840000000000000E+01,  2.7000000000000002E+00, -4.0668598793407985E-02
  1.2840000000000000E+01,  2.7500000000000000E+00, -3.8673189167326386E-02
  1.2840000000000000E+01,  2.8000000000000003E+00, -3.6542452185375808E-02
  1.2840000000000000E+01,  2.8500000000000001E+00, -3.4050412690849567E-02
  1.2840000000000000E+01,  2.9000000000000004E+00, -3.0923664442968922E-02
  1.2840000000000000E+01,  2.9500000000000002E+00, -2.6948004708775473E-02
  1.2840000000000000E+01,  3.0000000000000000E+00, -2.2046371121747881E-02
  1.2840000000000000E+01,  3.0500000000000003E+00, -1.6285457236737483E-02
  1.2840000000000000E+01,  3.1000000000000001E+00, -9.8074936332135827E-03
  1.2840000000000000E+01,  3.1500000000000004E+00, -2.7918135821111008E-03
  1.2840000000000000E+01,  3.2000000000000002E+00,  4.5960258080965325E-03
  1.2840000000000000E+01,  3.2500000000000000E+00,  1.2244027257843565E-02
  1.2840000000000000E+01,  3.3000000000000003E+00,  2.0115057652240347E-02
  1.2840000000000000E+01,  3.3500000000000001E+00,  2.8254922646180201E-02
  1.2840000000000000E+01,  3.4000000000000004E+00,  3.6785291536068576E-02
  1.2840000000000000E+01,  3.4500000000000002E+00,  4.5873742693970342E-02
  1.2840000000000000E+01,  3.5000000000000000E+00,  5.5678716381484333E-02
  1.2840000000000000E+01,  3.5500000000000003E+00,  6.6282717284545892E-02
  1.2840000000000000E+01,  3.6000000000000001E+00,  7.7640960501083600E-02
  1.2840000000000000E+01,  3.6500000000000004E+00,  8.9572297726794536E-02
  1.2840000000000000E+01,  3.7000000000000002E+00,  1.0180183646899743E-01
  1.2840000000000000E+01,  3.7500000000000000E+00,  1.1403971834153234E-01
  1.2840000000000000E+01,  3.8000000000000003E+00,  1.2606314493611390E-01
  1.2840000000000000E+01,  3.8500000000000001E+00,  1.3776873342840310E-01
  1.2840000000000000E+01,  3.9000000000000004E+00,  1.4917774785867871E-01
  1.2840000000000000E+01,  3.9500000000000002E+00,  1.6039657883722913E-01
  1.2840000000000000E+01,  4.0000000000000000E+00,  1.7154745878434693E-01
  1.2880000000000001E+01,  0.0000000000000000E+00,  1.5524944348784248E-01
  1.2880000000000001E+01,  5.0000000000000003E-02,  1.4519902093372844E-01
  1.2880000000000001E+01,  1.0000000000000001E-01,  1.3509016127816187E-01
  1.2880000000000001E+01,  1.5000000000000002E-01,  1.2483836156453419E-01
  1.2880000000000001E+01,  2.0000000000000001E-01,  1.1441630526587360E-01
  1.2880000000000001E+01,  2.5000000000000000E-01,  1.0391444050847265E-01
  1.2880000000000001E+01,  3.0000000000000004E-01,  9.3548190264847911E-02
  1.2880000000000001E+01,  3.5000000000000003E-01,  8.3607939941143294E-02
  1.2880000000000001E+01,  4.0000000000000002E-01,  7.4368911977050270E-02
  1.2880000000000001E+01,  4.5000000000000001E-01,  6.5996047026236321E-02
  1.2880000000000001E+01,  5.0000000000000000E-01,  5.8484228426896351E-02
  1.2880000000000001E+01,  5.5000000000000004E-01,  5.1661573866939564E-02
  1.2880000000000001E+01,  6.0000000000000009E-01,  4.5256838627889040E-02
  1.2880000000000001E+01,  6.5000000000000002E-01,  3.9003247043567849E-02
  1.2880000000000001E+01,  7.0000000000000007E-01,  3.2734746039272865E-02
  1.2880000000000001E+01,  7.5000000000000000E-01,  2.6435501818575940E-02
  1.2880000000000001E+01,  8.0000000000000004E-01,  2.0227031029662300E-02
  1.2880000000000001E+01,  8.5000000000000009E-01,  1.4307101596389411E-02
  1.2880000000000001E+01,  9.0000000000000002E-01,  8.8748603230048382E-03
  1.2880000000000001E+01,  9.5000000000000007E-01,  4.0778518385539628E-03
  1.2880000000000001E+01,  1.0000000000000000E+00,  0.0000000000000000E+00
  1.2880000000000001E+01,  1.0500000000000000E+00, -3.3741482864375239E-03
  1.2880000000000001E+01,  1.1000000000000001E+00, -6.3016247457441258E-03
  1.2880000000000001E+01,  1.1500000000000001E+00, -9.0709714356850910E-03
  1.2880000000000001E+01,  1.2000000000000002E+00, -1.1918266146823276E-02
  1.2880000000000001E+01,  1.2500000000000000E+00, -1.5004990297174470E-02
  1.2880000000000001E+01,  1.3000000000000000E+00, -1.8403873595675631E-02
  1.2880000000000001E+01,  1.3500000000000001E+00, -2.2104785601225068E-02
  1.2880000000000001E+01,  1.4000000000000001E+00, -2.6046072886419167E-02
  1.2880000000000001E+01,  1.4500000000000002E+00, -3.0160440232978425E-02
  1.2880000000000001E+01,  1.5000000000000000E+00, -3.4411148617513064E-02
  1.2880000000000001E+01,  1.5500000000000000E+00, -3.8796279600319616E-02
  1.2880000000000001E+01,  1.6000000000000001E+00, -4.3317621517486395E-02
  1.2880000000000001E+01,  1.6500000000000001E+00, -4.7934536350647823E-02
  1.2880000000000001E+01,  1.7000000000000002E+00, -5.2534841638850721E-02
  1.2880000000000001E+01,  1.7500000000000000E+00, -5.6944777305015029E-02
  1.2880000000000001E+01,  1.8000000000000000E+00, -6.0974460745372418E-02
  1.2880000000000001E+01,  1.8500000000000001E+00, -6.4471633100326206E-02
  1.2880000000000001E+01,  1.9000000000000001E+00, -6.7351778132590315E-02
  1.2880000000000001E+01,  1.9500000000000002E+00, -6.9590249740868262E-02
  1.2880000000000001E+01,  2.0000000000000000E+00, -7.1189301244843475E-02
  1.2880000000000001E+01,  2.0500000000000003E+00, -7.2149915239355114E-02
  1.2880000000000001E+01,  2.1000000000000001E+00, -7.2475163537967874E-02
  1.2880000000000001E+01,  2.1499999999999999E+00, -7.2209501676076052E-02
  1.2880000000000001E+01,  2.2000000000000002E+00, -7.1461242892839907E-02
  1.2880000000000001E+01,  2.2500000000000000E+00, -7.0374794420203987E-02
  1.2880000000000001E+01,  2.3000000000000003E+00, -6.9066064784846865E-02
  1.2880000000000001E+01,  2.3500000000000001E+00, -6.7568960534051689E-02
  1.2880000000000001E+01,  2.4000000000000004E+00, -6.5836813765697555E-02
  1.2880000000000001E+01,  2.4500000000000002E+00, -6.3801674490801805E-02
  1.2880000000000001E+01,  2.5000000000000000E+00, -6.1448313976372515E-02
  1.2880000000000001E+01,  2.5500000000000003E+00, -5.8845301176542721E-02
  1.2880000000000001E+01,  2.6000000000000001E+00, -5.6105896061424104E-02
  1.2880000000000001E+01,  2.6500000000000004E+00, -5.3305188565397427E-02
  1.2880000000000001E+01,  2.7000000000000002E+00, -5.0415950724993913E-02
  1.2880000000000001E+01,  2.7500000000000000E+00, -4.7314841460514831E-02
  1.2880000000000001E+01,  2.8000000000000003E+00, -4.3858697902917902E-02
  1.2880000000000001E+01,  2.8500000000000001E+00, -3.9975670512015941E-02
  1.2880000000000001E+01,  2.9000000000000004E+00, -3.5700416052827200E-02
  1.2880000000000001E+01,  2.9500000000000002E+00, -3.1121052091497573E-02
  1.2880000000000001E+01,  3.0000000000000000E+00, -2.6272204563462388E-02
  1.2880000000000001E+01,  3.0500000000000003E+00, -2.1043453224515792E-02
  1.2880000000000001E+01,  3.1000000000000001E+00, -1.5161503553118173E-02
  1.2880000000000001E+01,  3.1500000000000004E+00, -8.3392278700934845E-03
  1.2880000000000001E+01,  3.2000000000000002E+00, -4.3637982082391289E-04
  1.2880000000000001E+01,  3.2500000000000000E+00,  8.4551615673620888E-03
  1.2880000000000001E+01,  3.3000000000000003E+00,  1.8052585009716633E-02
  1.2880000000000001E+01,  3.3500000000000001E+00,  2.8031347160953603E-02
  1.2880000000000001E+01,  3.4000000000000004E+00,  3.8193445411463904E-02
  1.2880000000000001E+01,  3.4500000000000002E+00,  4.8553062283379946E-02
  1.2880000000000001E+01,  3.5000000000000000E+00,  5.9291240178881072E-02
  1.2880000000000001E+01,  3.5500000000000003E+00,  7.0614166062515554E-02
  1.2880000000000001E+01,  3.6000000000000001E+00,  8.2606678148790483E-02
  1.2880000000000001E+01,  3.6500000000000004E+00,  9.5167986021485809E-02
  1.2880000000000001E+01,  3.7000000000000002E+00,  1.0805776321997479E-01
  1.2880000000000001E+01,  3.7500000000000000E+00,  1.2101078720792101E-01
  1.2880000000000001E+01,  3.8000000000000003E+00,  1.3384385444573715E-01
  1.2880000000000001E+01,  3.8500000000000001E+00,  1.4649764521347866E-01
  1.2880000000000001E+01,  3.9000000000000004E+00,  1.5900785647176915E-01
  1.2880000000000001E+01,  3.9500000000000002E+00,  1.7144363402124921E-01
  1.2880000000000001E+01,  4.0000000000000000E+00,  1.8385818679846716E-01
  1.2920000000000000E+01,  0.0000000000000000E+00,  1.4178575310150585E-01
  1.2920000000000000E+01,  5.0000000000000003E-02,  1.3261133010301668E-01
  1.2920000000000000E+01,  1.0000000000000001E-01,  1.2346137968397997E-01
  1.2920000000000000E+01,  1.5000000000000002E-01,  1.1438054315586069E-01
  1.2920000000000000E+01,  2.0000000000000001E-01,  1.0541411697198066E-01
  1.2920000000000000E+01,  2.5000000000000000E-01,  9.6596764832222945E-02
  1.2920000000000000E+01,  3.0000000000000004E-01,  8.7953199484690950E-02
  1.2920000000000000E+01,  3.5000000000000003E-01,  7.9502155916568160E-02
  1.2920000000000000E+01,  4.0000000000000002E-01,  7.1254453499732501E-02
  1.2920000000000000E+01,  4.5000000000000001E-01,  6.3204448558767695E-02
  1.2920000000000000E+01,  5.0000000000000000E-01,  5.5325386330093103E-02
  1.2920000000000000E+01,  5.5000000000000004E-01,  4.7583107356659805E-02
  1.2920000000000000E+01,  6.0000000000000009E-01,  3.9973367685870898E-02
  1.2920000000000000E+01,  6.5000000000000002E-01,  3.2569328357582999E-02
  1.2920000000000000E+01,  7.0000000000000007E-01,  2.5549576071029128E-02
  1.2920000000000000E+01,  7.5000000000000000E-01,  1.9176283788856534E-02
  1.2920000000000000E+01,  8.0000000000000004E-01,  1.3712578785927736E-02
  1.2920000000000000E+01,  8.5000000000000009E-01,  9.2999453397346488E-03
  1.2920000000000000E+01,  9.0000000000000002E-01,  5.8433590437363889E-03
  1.2920000000000000E+01,  9.5000000000000007E-01,  2.9569672033890972E-03
  1.2920000000000000E+01,  1.0000000000000000E+00,  0.0000000000000000E+00
  1.2920000000000000E+01,  1.0500000000000000E+00, -3.6683703895642140E-03
  1.2920000000000000E+01,  1.1000000000000001E+00, -8.1292292280816837E-03
  1.2920000000000000E+01,  1.1500000000000001E+00, -1.3241422138535974E-02
  1.2920000000000000E+01,  1.2000000000000002E+00, -1.8766352316623023E-02
  1.2920000000000000E+01,  1.2500000000000000E+00, -2.4414516526025911E-02
  1.2920000000000000E+01,  1.3000000000000000E+00, -2.9925056274877383E-02
  1.2920000000000000E+01,  1.3500000000000001E+00, -3.5135394678426864E-02
  1.2920000000000000E+01,  1.4000000000000001E+00, -4.0004300247566862E-02
  1.2920000000000000E+01,  1.4500000000000002E+00, -4.4575950984148030E-02
  1.2920000000000000E+01,  1.5000000000000000E+00, -4.8904536447700292E-02
  1.2920000000000000E+01,  1.5500000000000000E+00, -5.2982388870141783E-02
  1.2920000000000000E+01,  1.6000000000000001E+00, -5.6715407184831805E-02
  1.2920000000000000E+01,  1.6500000000000001E+00, -5.9964373742793002E-02
  1.2920000000000000E+01,  1.7000000000000002E+00, -6.2631546279509190E-02
  1.2920000000000000E+01,  1.7500000000000000E+00, -6.4741128894449412E-02
  1.2920000000000000E+01,  1.8000000000000000E+00, -6.6460439588042000E-02
  1.2920000000000000E+01,  1.8500000000000001E+00, -6.8040580382274493E-02
  1.2920000000000000E+01,  1.9000000000000001E+00, -6.9704426130811029E-02
  1.2920000000000000E+01,  1.9500000000000002E+00, -7.1545442266765832E-02
  1.2920000000000000E+01,  2.0000000000000000E+00, -7.3497830377915255E-02
  1.2920000000000000E+01,  2.0500000000000003E+00, -7.5403226454112598E-02
  1.2920000000000000E+01,  2.1000000000000001E+00, -7.7138854616900204E-02
  1.2920000000000000E+01,  2.1499999999999999E+00, -7.8660475881784625E-02
  1.2920000000000000E+01,  2.2000000000000002E+00, -7.9987439900681218E-02
  1.2920000000000000E+01,  2.2500000000000000E+00, -8.1129304983621156E-02
  1.2920000000000000E+01,  2.3000000000000003E+00, -8.2001338268498564E-02
  1.2920000000000000E+01,  2.3500000000000001E+00, -8.2397392820468388E-02
  1.2920000000000000E+01,  2.4000000000000004E+00, -8.2051549233478044E-02
  1.2920000000000000E+01,  2.4500000000000002E+00, -8.0756471715764763E-02
  1.2920000000000000E+01,  2.5000000000000000E+00, -7.8461987156917948E-02
  1.2920000000000000E+01,  2.5500000000000003E+00, -7.5286481589132953E-02
  1.2920000000000000E+01,  2.6000000000000001E+00, -7.1432810683912731E-02
  1.2920000000000000E+01,  2.6500000000000004E+00, -6.7068127083378656E-02
  1.2920000000000000E+01,  2.7000000000000002E+00, -6.2253146566588306E-02
  1.2920000000000000E+01,  2.7500000000000000E+00, -5.6969481364056510E-02
  1.2920000000000000E+01,  2.8000000000000003E+00, -5.1218892274337506E-02
  1.2920000000000000E+01,  2.8500000000000001E+00, -4.5110743847151746E-02
  1.2920000000000000E+01,  2.9000000000000004E+00, -3.8858447354608069E-02
  1.2920000000000000E+01,  2.9500000000000002E+00, -3.2672335825213374E-02
  1.2920000000000000E+01,  3.0000000000000000E+00, -2.6618110581372735E-02
  1.2920000000000000E+01,  3.0500000000000003E+00, -2.0534371435986805E-02
  1.2920000000000000E+01,  3.1000000000000001E+00, -1.4061957513091765E-02
  1.2920000000000000E+01,  3.1500000000000004E+00, -6.8460693145210522E-03
  1.2920000000000000E+01,  3.2000000000000002E+00,  1.2830090097010857E-03
  1.2920000000000000E+01,  3.2500000000000000E+00,  1.0251181149438017E-02
  1.2920000000000000E+01,  3.3000000000000003E+00,  1.9831228010092822E-02
  1.2920000000000000E+01,  3.3500000000000001E+00,  2.9818636841525231E-02
  1.2920000000000000E+01,  3.4000000000000004E+00,  4.0169095974355529E-02
  1.2920000000000000E+01,  3.4500000000000002E+00,  5.1002362493320824E-02
  1.2920000000000000E+01,  3.5000000000000000E+00,  6.2474188957052125E-02
  1.2920000000000000E+01,  3.5500000000000003E+00,  7.4614662330967113E-02
  1.2920000000000000E+01,  3.6000000000000001E+00,  8.7257200017015146E-02
  1.2920000000000000E+01,  3.6500000000000004E+00,  1.0011719907048945E-01
  1.2920000000000000E+01,  3.7000000000000002E+00,  1.1296877040002737E-01
  1.2920000000000000E+01,  3.7500000000000000E+00,  1.2579223229127223E-01
  1.2920000000000000E+01,  3.8000000000000003E+00,  1.3878085532748433E-01
  1.2920000000000000E+01,  3.8500000000000001E+00,  1.5219429417714223E-01
  1.2920000000000000E+01,  3.9000000000000004E+00,  1.6615935413162736E-01
  1.2920000000000000E+01,  3.9500000000000002E+00,  1.8056597561067300E-01
  1.2920000000000000E+01,  4.0000000000000000E+00,  1.9515469759396925E-01
  1.2960000000000001E+01,  0.0000000000000000E+00,  1.2799348274303116E-01
  1.2960000000000001E+01,  5.0000000000000003E-02,  1.1935896911104869E-01
  1.2960000000000001E+01,  1.0000000000000001E-01,  1.1075663761063330E-01
  1.2960000000000001E+01,  1.5000000000000002E-01,  1.0226387926225003E-01
  1.2960000000000001E+01,  2.0000000000000001E-01,  9.3991762987767694E-02
  1.2960000000000001E+01,  2.5000000000000000E-01,  8.6053936028768527E-02
  1.2960000000000001E+01,  3.0000000000000004E-01,  7.8526785402149996E-02
  1.2960000000000001E+01,  3.5000000000000003E-01,  7.1420285065297615E-02
  1.2960000000000001E+01,  4.0000000000000002E-01,  6.4680515398722493E-02
  1.2960000000000001E+01,  4.5000000000000001E-01,  5.8229586887944086E-02
  1.2960000000000001E+01,  5.0000000000000000E-01,  5.2024261680906334E-02
  1.2960000000000001E+01,  5.5000000000000004E-01,  4.6097095790838767E-02
  1.2960000000000001E+01,  6.0000000000000009E-01,  4.0547547498466126E-02
  1.2960000000000001E+01,  6.5000000000000002E-01,  3.5476918891276528E-02
  1.2960000000000001E+01,  7.0000000000000007E-01,  3.0896452918733112E-02
  1.2960000000000001E+01,  7.5000000000000000E-01,  2.6660391835887916E-02
  1.2960000000000001E+01,  8.0000000000000004E-01,  2.2468800321746207E-02
  1.2960000000000001E+01,  8.5000000000000009E-01,  1.7949105726556780E-02
  1.2960000000000001E+01,  9.0000000000000002E-01,  1.2779930806914596E-02
  1.2960000000000001E+01,  9.5000000000000007E-01,  6.7932708385261137E-03
  1.2960000000000001E+01,  1.0000000000000000E+00,  0.0000000000000000E+00
  1.2960000000000001E+01,  1.0500000000000000E+00, -7.4107351060066070E-03
  1.2960000000000001E+01,  1.1000000000000001E+00, -1.4995219748988804E-02
  1.2960000000000001E+01,  1.1500000000000001E+00, -2.2341317940374583E-02
  1.2960000000000001E+01,  1.2000000000000002E+00, -2.9177437690220225E-02
  1.2960000000000001E+01,  1.2500000000000000E+00, -3.5364870613897224E-02
  1.2960000000000001E+01,  1.3000000000000000E+00, -4.0860355080101135E-02
  1.2960000000000001E+01,  1.3500000000000001E+00, -4.5680941608128231E-02
  1.2960000000000001E+01,  1.4000000000000001E+00, -4.9888739108801775E-02
  1.2960000000000001E+01,  1.4500000000000002E+00, -5.3588341151586796E-02
  1.2960000000000001E+01,  1.5000000000000000E+00, -5.6914905800943140E-02
  1.2960000000000001E+01,  1.5500000000000000E+00, -5.9998470453504558E-02
  1.2960000000000001E+01,  1.6000000000000001E+00, -6.2914572365289176E-02
  1.2960000000000001E+01,  1.6500000000000001E+00, -6.5652478059493632E-02
  1.2960000000000001E+01,  1.7000000000000002E+00, -6.8130802251380393E-02
  1.2960000000000001E+01,  1.7500000000000000E+00, -7.0262976363140273E-02
  1.2960000000000001E+01,  1.8000000000000000E+00, -7.2039406203230447E-02
  1.2960000000000001E+01,  1.8500000000000001E+00, -7.3575637299042318E-02
  1.2960000000000001E+01,  1.9000000000000001E+00, -7.5092256028562065E-02
  1.2960000000000001E+01,  1.9500000000000002E+00, -7.6834979693806718E-02
  1.2960000000000001E+01,  2.0000000000000000E+00, -7.8985393634692258E-02
  1.2960000000000001E+01,  2.0500000000000003E+00, -8.1539653814032567E-02
  1.2960000000000001E+01,  2.1000000000000001E+00, -8.4108600019280638E-02
  1.2960000000000001E+01,  2.1499999999999999E+00, -8.6310325532111681E-02
  1.2960000000000001E+01,  2.2000000000000002E+00, -8.7960665800921323E-02
  1.2960000000000001E+01,  2.2500000000000000E+00, -8.9069237784280303E-02
  1.2960000000000001E+01,  2.3000000000000003E+00, -8.9734208561036158E-02
  1.2960000000000001E+01,  2.3500000000000001E+00, -9.0013564158529361E-02
  1.2960000000000001E+01,  2.4000000000000004E+00, -8.9859989497021897E-02
